precio,metraje,lugar,titulo,url
133.000,90,"Madrid, Puente De Vallecas",Casa en venta,https://www.tecnocasa.es/venta/casa/madrid/madrid/516687.html
108.900,50,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532452.html
129.900,56,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541429.html
119.000,56,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541774.html
290.000,61,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/543078.html
280.000,190,"Madrid, Retiro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/543087.html
126.000,96,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/517514.html
275.000,101,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542593.html
17.000,12,"Madrid, Moratalaz",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/540625.html
122.900,51,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541975.html
69.900,52,"Madrid, Usera",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/475761.html
21.000,18,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/507337.html
11.000,12,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/376233.html
15.000,17,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/503384.html
162.000,109,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535857.html
10.000,15,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/537846.html
154.000,40,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/509585.html
1.300.000,286,"Madrid, Salamanca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/511998.html
380.000,80,"Madrid, Salamanca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542949.html
239.000,32,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542305.html
150.000,59,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542261.html
375.000,73,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537507.html
240.000,81,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540982.html
129.900,80,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542875.html
216.000,123,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534127.html
159.900,61,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539293.html
180.000,75,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535196.html
560.000,110,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532307.html
135.000,23,"Madrid, Chamberí",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/536271.html
112.000,50,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/494294.html
850.000,447,"Madrid, San Blas",Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/madrid/madrid/538242.html
547.000,113,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538997.html
200.000,73,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540092.html
220.000,80,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529653.html
103.000,46,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535291.html
620.000,135,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541647.html
135.000,81,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542177.html
175.000,75,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538292.html
140.000,40,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539263.html
249.000,75,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533891.html
199.900,99,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/523991.html
179.900,79,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542563.html
150.000,59,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541221.html
106.000,54,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542375.html
440.000,126,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539582.html
160.000,67,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541814.html
270.000,56,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536450.html
190.000,40,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/524666.html
360.000,262,"Madrid, Ciudad Lineal",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/535442.html
150.000,65,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542446.html
16.000,10,"Madrid, Fuencarral",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/508815.html
85.000,42,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/539161.html
115.000,62,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525648.html
215.000,278,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/495033.html
30.000,14,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/508925.html
599.000,148,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/531253.html
148.000,46,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538278.html
135.000,79,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541160.html
220.000,73,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539457.html
20.000,20,"Madrid, Usera",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/541143.html
159.900,67,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/527064.html
124.999,65,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542031.html
156.900,46,"Madrid, Barajas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542649.html
150.000,160,"Madrid, Moncloa - Aravaca",Trastero en venta,https://www.tecnocasa.es/venta/trastero/madrid/madrid/542639.html
210.000,40,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536543.html
650.000,425,"Madrid, Retiro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/529320.html
350.000,99,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530275.html
349.000,89,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539103.html
165.000,67,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532951.html
325.000,90,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542394.html
140.000,61,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532609.html
149.000,60,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538704.html
12.000,10,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/542084.html
1.650.000,948,"Madrid, Ciudad Lineal",Edificio en venta,https://www.tecnocasa.es/venta/edificio/madrid/madrid/542538.html
145.000,64,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537916.html
350.000,85,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540918.html
19.000,13,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/532818.html
210.000,61,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529724.html
315.000,155,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541613.html
172.000,60,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/218643.html
165.000,60,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539531.html
133.000,61,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541812.html
260.000,59,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540987.html
114.000,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536043.html
560.000,187,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540267.html
370.000,123,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540294.html
290.000,75,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540326.html
205.000,92,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540110.html
210.000,61,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538266.html
185.000,60,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538282.html
179.900,79,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/520777.html
179.950,50,"Madrid, Barajas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537567.html
192.000,54,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539317.html
9.000,8,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/542003.html
148.000,67,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539753.html
349.000,136,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525272.html
130.000,46,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536959.html
16.500,12,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/541963.html
150.000,63,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541152.html
87.260,44,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541004.html
193.900,101,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/542210.html
155.000,44,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/520998.html
570.000,123,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537556.html
225.000,60,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538088.html
440.000,85,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538231.html
360.000,75,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529739.html
220.000,60,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535330.html
159.000,60,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538557.html
575.000,125,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/524075.html
350.000,116,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/519452.html
350.000,111,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536054.html
353.600,147,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536511.html
360.000,117,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538123.html
250.000,99,"Madrid, Centro",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/539024.html
129.900,70,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539614.html
100.000,50,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540256.html
129.000,75,"Madrid, Tetuán",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/513471.html
116.000,57,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/496671.html
235.000,102,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539131.html
312.000,798,"Madrid, Barajas",Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/madrid/madrid/540000.html
105.000,58,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/478227.html
169.000,86,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/363269.html
113.999,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/359580.html
149.000,67,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/477458.html
107.999,68,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/524918.html
169.500,86,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538019.html
139.000,68,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541369.html
245.000,78,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541807.html
105.000,49,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/487521.html
149.900,62,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541676.html
229.900,80,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541969.html
1.350.000,310,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535864.html
189.900,73,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536993.html
119.900,36,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/515157.html
235.000,59,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/497335.html
15.000,23,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/496464.html
370.000,75,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540537.html
149.000,86,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540437.html
385.000,104,"Madrid, Retiro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/506178.html
16.000,10,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/538348.html
490.000,156,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536595.html
599.900,150,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537440.html
145.000,36,"Madrid, Tetuán",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538270.html
690.000,169,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540324.html
259.000,62,"Madrid, Chamartín",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/528097.html
13.000,13,"Madrid, Puente De Vallecas",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/540087.html
98.000,48,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539464.html
199.900,65,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525316.html
136.000,59,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541367.html
13.000,16,"Madrid, Hortaleza",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/538836.html
405.000,110,"Madrid, Barajas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/533501.html
225.000,75,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/512141.html
278.000,115,"Madrid, Carabanchel",Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/madrid/madrid/522984.html
280.000,90,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535249.html
10.000,10,"Madrid, Latina",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/537769.html
370.000,106,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/520203.html
459.000,125,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540549.html
540.000,212,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539596.html
11.500,11,"Madrid, Carabanchel",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/531884.html
130.000,65,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/193365.html
255.000,118,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540514.html
150.000,54,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/541508.html
70.000,80,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537942.html
199.900,54,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535393.html
230.000,85,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/525507.html
290.000,90,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537364.html
380.000,110,"Madrid, Tetuán",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/540551.html
315.000,87,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535563.html
380.000,80,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532088.html
150.000,82,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539599.html
150.000,59,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540379.html
119.000,75,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536429.html
280.000,92,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537130.html
12.500,9,"Madrid, Carabanchel",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/522472.html
450.000,83,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/367124.html
450.000,57,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540122.html
134.000,80,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536712.html
143.000,80,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535969.html
97.000,40,"Madrid, Puente De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/354393.html
165.000,73,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538227.html
165.000,67,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536170.html
690.000,164,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/494389.html
306.000,115,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540484.html
169.000,75,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540862.html
125.000,79,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538271.html
185.000,80,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538987.html
235.000,75,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536074.html
145.000,68,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534549.html
149.000,68,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537953.html
265.000,56,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538827.html
19.000,10,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/540574.html
19.000,10,"Madrid, Tetuán",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/540577.html
122.000,122,"Madrid, Usera",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/538816.html
59.000,67,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/532841.html
259.000,100,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/530290.html
1.300.000,227,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540859.html
390.000,146,"Madrid, Chamberí",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/535250.html
180.000,72,"Madrid, Carabanchel",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537548.html
355.000,83,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538193.html
199.000,38,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536387.html
120.000,30,"Madrid, Centro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537059.html
400.000,110,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540653.html
120.000,59,"Madrid, Villaverde",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/486263.html
160.000,54,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/540183.html
220.000,109,"Madrid, San Blas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/477861.html
15.500,15,"Madrid, Hortaleza",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/535777.html
95.000,76,"Madrid, Puente De Vallecas",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/537822.html
369.000,61,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537148.html
299.000,101,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538748.html
130.000,67,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539000.html
165.000,60,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539890.html
600.000,85,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539408.html
490.000,94,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/539498.html
8.000,15,"Madrid, Puente De Vallecas",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/507471.html
125.000,95,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534560.html
625.000,136,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/529099.html
135.000,47,"Madrid, Ciudad Lineal",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/528665.html
220.000,142,"Madrid, Hortaleza",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/536750.html
190.000,37,"Madrid, Arganzuela",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538958.html
165.000,83,"Madrid, Villa De Vallecas",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537046.html
210.000,60,"Madrid, Fuencarral",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538597.html
96.000,51,"Madrid, Vicálvaro",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537971.html
245.000,88,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538886.html
78.000,144,"Madrid, Villaverde",Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/madrid/madrid/535529.html
100.000,52,"Madrid, Usera",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538977.html
115.500,50,"Madrid, Latina",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/538181.html
11.000,15,"Madrid, Salamanca",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/520483.html
11.000,16,"Madrid, Salamanca",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/530308.html
330.000,54,"Madrid, Salamanca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/528838.html
39.000,11,"Madrid, Salamanca",Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/madrid/madrid/529705.html
209.500,78,"Madrid, Moncloa - Aravaca",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/537793.html
258.000,85,"Madrid, Hortaleza",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/534747.html
167.000,71,"Madrid, Moratalaz",Piso en venta,https://www.tecnocasa.es/venta/piso/madrid/madrid/536062.html
